ticker,company_name,sector,industry,market_type,exchange,price,market_cap,pe_ratio,peg_ratio,pb_ratio,ps_ratio,dividend_yield,beta,profit_margin,operating_margin,roa,roe,ev_to_ebitda,debt_to_equity,current_ratio,revenue_growth_3yr,earnings_growth_3yr,shares_outstanding,avg_return_1yr,volatility_1yr,sharpe_ratio,max_drawdown,esg_score
GBRVP,GBRVP Corp.,Consumer Defensive,Grocery,Large Cap,NASDAQ,505.9,988.970265877,,,5.98,8.9,3.6,0.5720133481410233,33.24,40.7,7.37,72.84,14.27,0.85,2.16,1.98,0.19,1954873030,9.92,6.59,1.2,-19.6,64.08
WQA,WQA Energy,Consumer Cyclical,Homebuilding,Large Cap,NASDAQ,313.07,664.7270612176701,14.5,1.82,7.4,9.12,0.0,1.4537201577053556,28.81,26.52,15.3,67.64,24.71,1.3,0.91,6.23,7.95,2123253781,24.79,23.61,0.97,-54.7,59.05
YHFV,YHFV Group,Financial Services,Mortgage Finance,Large Cap,NYSE,227.94,1064.87853977286,38.74,5.0,3.66,6.32,1.13,1.62521514456755,28.26,25.63,13.79,59.19,12.25,1.21,2.4,8.38,7.02,4671749319,14.47,19.94,0.63,-57.65,77.63
UHC,UHC Energy,Consumer Cyclical,Hotels,Large Cap,NASDAQ,390.03,519.94536494094,32.26,5.0,4.79,6.02,1.35,2.0074198237032785,20.15,20.19,10.73,28.94,16.44,0.49,1.5,0.53,0.16,1333090698,20.48,28.47,0.65,-74.72,37.97
UDHXX,UDHXX Pharmaceuticals,Consumer Cyclical,Travel,Large Cap,NYSE,210.83,534.78711543906,63.3,1.96,5.75,9.86,0.0,1.8862885947421881,18.59,21.89,4.05,35.02,26.57,0.89,1.82,32.18,32.23,2536579782,-2.86,29.17,-0.17,-48.85,37.51
KMM,KMM Solutions,Healthcare,Healthcare Technology,Large Cap,NASDAQ,86.2,154.9358187118,61.3,2.59,2.6,10.74,0.0,1.0981869172463867,39.6,44.37,11.37,54.76,12.18,1.29,2.72,21.73,23.65,1797399289,19.78,18.55,0.96,-53.88,90.81
KSJMH,KSJMH Solutions,Financial Services,Investment Banking,Large Cap,NASDAQ,473.81,681.22117372466,92.55,5.0,2.36,4.08,0.0,1.203770329303894,35.79,42.03,18.88,44.2,24.61,2.38,2.3,12.46,14.94,1437751786,20.22,23.44,0.78,-50.37,61.42
YTCV,YTCV Technologies,Consumer Defensive,Grocery,Large Cap,NASDAQ,208.03,375.77085944026,25.26,1.34,1.76,3.84,1.51,0.4759713963558426,19.88,25.82,7.18,28.33,21.51,0.62,1.1,17.15,18.92,1806330142,-8.73,8.51,-1.26,-16.07,54.45
BBUB,BBUB Technologies,Financial Services,Exchanges,Large Cap,NYSE,237.82,1782.10876563368,39.39,2.34,4.44,6.99,0.0,0.7548130929937293,20.32,21.63,11.11,40.97,10.89,2.2,1.89,15.61,16.84,7493519324,22.3,12.9,1.57,-24.54,81.59
QOO,QOO Corp.,Consumer Cyclical,Homebuilding,Large Cap,NYSE,419.07,1073.8113612161699,11.46,,5.7,3.0,3.9,1.9564017586394522,20.51,18.06,4.26,45.14,16.63,0.74,1.91,-3.15,-1.09,2562367531,-2.96,27.69,-0.18,-56.71,29.73
MXM,MXM Brands,Energy,Alternative Energy,Large Cap,NYSE,237.64,336.84171249871997,-36.06,,4.04,7.77,3.44,1.9263344762884202,10.21,16.84,3.0,10.48,21.19,0.81,2.21,-5.34,-4.44,1417445348,5.5,23.79,0.15,-42.47,56.49
PHF,PHF Group,Technology,Cybersecurity,Large Cap,NYSE,644.56,2237.8374820720796,93.8,2.18,11.42,11.26,1.48,2.173093141342258,13.97,16.54,3.38,19.32,12.68,1.49,2.35,43.09,42.93,3471883893,10.47,23.08,0.37,-51.62,85.87
FGGW,FGGW Solutions,Financial Services,Investment Banking,Mid Cap,NASDAQ,41.11,11.69476285123,97.99,3.94,4.19,10.91,1.61,0.92,33.48,32.96,10.18,79.22,12.2,1.61,1.78,22.43,24.87,284474893,10.55,11.46,0.75,-30.64,83.07
AGLQG,AGLQG Technologies,Technology,Software,Large Cap,NASDAQ,502.47,6295.177306582471,95.26,3.04,5.71,12.22,0.0,1.678817027124323,25.92,23.86,7.08,59.88,26.33,0.49,2.98,30.29,31.36,12528464001,24.34,18.61,1.2,-31.97,56.54
GQEXA,GQEXA Energy,Consumer Cyclical,Apparel,Large Cap,NYSE,193.24,345.99844535184,26.46,2.25,8.48,8.01,0.0,0.9127438196491625,9.92,13.37,5.5,16.77,22.49,0.53,1.44,13.91,11.78,1790511516,4.51,10.77,0.23,-22.41,74.56
BYNIQ,BYNIQ Solutions,Financial Services,Banks,Large Cap,NASDAQ,185.18,674.9260587634201,37.98,4.05,2.79,5.69,0.0,1.2241278330956424,26.98,24.59,8.69,47.22,26.13,2.84,1.14,9.03,9.38,3644702769,16.79,14.27,1.04,-41.41,70.26
XOZG,XOZG Corp.,Healthcare,Pharmaceuticals,Large Cap,NYSE,237.83,76.24152150981,88.83,4.63,7.42,6.13,0.0,1.4,-45.47,-35.63,-16.97,-74.34,14.03,0.77,0.98,18.8,19.17,320571507,11.76,24.35,0.4,-64.65,76.58
AWEWU,AWEWU Group,Consumer Defensive,Household Products,Large Cap,NYSE,91.55,821.8340278290499,41.05,,6.9,6.88,1.64,0.6991559565065388,16.7,23.21,9.81,20.83,8.23,1.09,1.81,-4.66,-2.67,8976887251,-10.8,9.43,-1.36,-20.57,64.78
VPLA,VPLA Solutions,Communication Services,Advertising,Large Cap,NASDAQ,384.61,1883.68980181972,24.13,1.62,2.42,3.84,1.06,0.6584129863996621,27.34,28.15,10.8,36.46,22.58,0.31,2.37,13.66,14.86,4897662052,-4.18,8.13,-0.76,-12.59,61.98
BEMJ,BEMJ Holdings,Healthcare,Health Insurance,Large Cap,NYSE,233.26,740.2534923938199,34.71,4.26,3.82,8.66,1.48,0.9326234333574348,14.15,17.26,3.27,33.09,21.61,0.93,1.14,5.45,8.14,3173512357,11.05,17.98,0.5,-27.47,79.67
UXB,UXB Technologies,Consumer Cyclical,Luxury Goods,Large Cap,NYSE,364.58,2122.4065164734197,60.45,2.66,1.55,8.8,0.0,0.9477012708151713,15.71,13.74,4.98,26.93,25.05,0.57,2.06,24.51,22.72,5821511099,13.8,15.46,0.76,-37.55,64.81
IFT,IFT Group,Technology,Cybersecurity,Large Cap,NASDAQ,529.07,6218.235489225171,-17.7,,4.68,7.95,2.75,2.114102502026535,22.36,20.34,11.96,42.05,23.57,0.15,3.2,-2.48,-2.94,11753143231,-0.13,25.78,-0.08,-69.82,51.97
EDDSB,EDDSB Group,Healthcare,Biotechnology,Large Cap,NASDAQ,668.0,4196.456950912,,,9.66,10.34,0.0,1.1234764536671356,-43.88,-41.95,-9.25,-73.83,11.23,1.01,2.01,23.54,25.33,6282121184,10.25,15.39,0.54,-24.65,65.25
ZEJW,ZEJW Pharmaceuticals,Financial Services,Banks,Large Cap,NASDAQ,360.72,2605.2974725960803,19.61,1.9,5.16,5.7,0.0,1.4243818714382985,19.61,23.33,7.61,28.67,15.98,2.25,2.06,10.0,10.31,7222492439,-6.26,15.73,-0.53,-26.21,81.54
VUP,VUP Group,Technology,Cybersecurity,Large Cap,NASDAQ,400.02,3080.02102895178,98.88,2.96,3.86,6.89,0.98,0.8950093383747302,19.78,25.46,4.47,31.19,6.92,1.33,1.56,30.96,33.43,7699667589,29.7,10.95,2.53,-25.46,94.9
XNVN,XNVN Group,Consumer Defensive,Discount Stores,Large Cap,NASDAQ,59.53,226.87530525669,30.12,5.0,5.75,3.42,3.64,0.6945541237339207,29.76,36.45,16.89,43.8,13.61,1.36,1.51,0.42,0.07,3811108773,13.37,7.91,1.44,-20.93,64.62
UZB,UZB Pharmaceuticals,Industrial,Industrial Distribution,Large Cap,NYSE,441.04,1352.9146397905602,17.79,2.33,6.62,6.15,3.98,0.4687813284646867,15.84,14.6,9.04,29.01,21.93,1.22,2.45,5.59,7.65,3067555414,-2.32,5.71,-0.76,-13.73,69.14
CMHU,CMHU Systems,Real Estate,Office REITs,Large Cap,NYSE,57.18,264.59669001474,16.19,1.29,2.69,7.17,2.16,0.9170780145028535,15.36,22.64,5.21,37.28,10.75,2.77,1.41,15.26,12.57,4627434243,3.02,13.28,0.08,-27.85,28.08
FKO,FKO Holdings,Technology,Cloud Computing,Large Cap,NYSE,81.11,723.1933113066,13.97,3.87,2.34,9.96,2.07,1.248155051612237,18.44,25.92,9.68,25.86,21.16,0.93,3.84,4.35,3.61,8916204060,20.2,19.86,0.92,-42.66,77.41
KQC,KQC Solutions,Technology,Cloud Computing,Large Cap,NASDAQ,294.97,3061.5338627281203,11.32,5.0,5.39,1.07,2.86,1.4270263213613896,36.79,38.82,19.74,72.84,11.2,0.18,1.62,1.83,1.01,10379136396,28.99,19.83,1.36,-43.14,58.84
GBL,GBL Inc.,Consumer Cyclical,Hotels,Large Cap,NASDAQ,208.3,1397.1526629261,14.09,1.82,6.62,6.0,0.49,2.149713825436265,17.45,16.46,6.65,29.59,8.13,1.4,1.6,6.75,7.76,6707405967,18.25,40.8,0.4,-64.3,50.39
PAWS,PAWS Systems,Industrial,Waste Management,Large Cap,NASDAQ,509.8,2606.2426768448004,41.13,1.89,4.62,6.03,0.0,0.5274183898769108,1.33,7.67,0.28,1.56,17.45,0.33,1.49,23.23,21.8,5112284576,12.28,7.47,1.38,-16.88,43.74
IJWM,IJWM Solutions,Technology,Semiconductors,Large Cap,NYSE,522.06,6533.721826442579,-10.17,,3.23,1.77,2.98,1.2219448027032183,47.79,46.52,28.32,50.72,19.33,1.21,2.1,-0.8,-2.07,12515269943,-0.6,22.02,-0.12,-40.37,77.9
OYU,OYU Inc.,Financial Services,Insurance,Large Cap,NASDAQ,572.04,3024.1618259201996,97.75,4.08,5.37,2.13,0.0,0.8997959635276847,30.47,27.92,8.6,70.72,11.41,1.01,2.42,22.22,23.97,5286626505,21.9,15.32,1.3,-38.84,54.77
RPP,RPP Solutions,Technology,IT Services,Large Cap,NASDAQ,364.16,4031.2739771155207,67.71,2.93,3.0,11.48,0.0,0.9877591703523207,20.86,25.61,11.15,29.98,9.16,1.22,3.25,25.59,23.13,11070062547,25.49,17.76,1.32,-46.35,65.32
LFJE,LFJE Energy,Energy,Oil & Gas Midstream,Large Cap,NYSE,61.41,205.36166509503,73.48,3.44,6.83,9.58,2.81,2.1420805645634378,7.26,7.25,1.48,11.46,12.75,0.12,2.49,19.18,21.37,3344107883,26.67,40.25,0.61,-65.94,55.27
XCEG,XCEG Brands,Consumer Defensive,Household Products,Large Cap,NASDAQ,391.23,2500.24424118777,87.38,3.62,5.66,11.9,3.37,0.6223685840705754,3.25,10.95,1.12,3.5,11.09,0.75,1.87,26.99,24.16,6390727299,4.63,8.45,0.31,-16.36,64.36
EILI,EILI Technologies,Healthcare,Medical Devices,Large Cap,NASDAQ,108.22,875.59742915792,37.0,,5.34,9.71,2.77,1.3572256763502546,14.1,14.35,7.84,26.5,20.47,0.29,1.36,1.16,-1.4,8090902136,-6.56,16.98,-0.5,-27.4,57.13
QJRD,QJRD Corp.,Consumer Cyclical,Homebuilding,Large Cap,NYSE,215.23,1048.9000710547798,38.95,2.11,8.89,2.2,0.0,2.0224115077848035,14.6,14.65,3.76,16.9,15.12,1.0,1.91,18.43,18.44,4873391586,18.45,26.79,0.61,-70.44,32.1
EOLT,EOLT Inc.,Healthcare,Healthcare Services,Large Cap,NYSE,210.67,1015.4780555005199,36.34,2.18,1.28,10.83,0.28,0.9104020892638665,23.48,27.46,6.21,26.24,11.95,0.33,3.97,13.97,16.7,4820230956,-4.97,9.79,-0.71,-28.26,90.1
EOB,EOB Systems,Real Estate,Property Management,Large Cap,NYSE,279.92,2015.3124205289603,35.37,1.69,4.84,12.22,1.53,0.7586457196464815,10.79,15.77,5.59,14.45,18.64,1.34,0.82,22.22,20.94,7199601388,19.8,10.04,1.77,-23.42,42.38
VKJTI,VKJTI Solutions,Technology,Hardware,Large Cap,NASDAQ,67.85,473.96790198605,27.94,,1.26,8.97,3.86,1.757299892136449,27.6,29.47,12.92,65.03,13.82,0.85,1.89,-6.2,-3.44,6985525453,-2.87,23.97,-0.2,-49.34,88.37
CSHNF,CSHNF Pharmaceuticals,Healthcare,Medical Devices,Large Cap,NASDAQ,227.78,620.64194505096,19.6,,2.25,7.87,3.89,0.9881588171205719,4.93,4.73,1.14,5.02,6.93,0.48,1.58,-0.32,-0.29,2724742932,4.05,18.29,0.11,-35.77,91.3
YFDI,YFDI Holdings,Energy,Coal,Large Cap,NASDAQ,163.35,796.1071633663499,13.2,1.38,7.69,3.19,2.58,1.9037391028908537,12.31,17.26,3.42,18.66,24.78,0.67,1.7,8.36,9.6,4873628181,17.09,26.76,0.56,-56.35,47.28
SZOC,SZOC Systems,Financial Services,Payment Processing,Mid Cap,NASDAQ,172.68,20.16813866964,12.75,5.0,4.25,1.18,4.96,1.33,12.03,17.88,3.03,18.47,12.45,1.78,1.71,1.73,1.79,116794873,-8.91,25.85,-0.42,-62.94,54.61
KJZYI,KJZYI Inc.,Industrial,Aerospace & Defense,Large Cap,NASDAQ,135.9,372.37925147310006,51.31,2.84,1.23,1.23,1.51,0.6647233512445088,15.89,22.58,4.93,32.34,8.42,1.08,2.25,15.85,18.04,2740097509,0.81,8.52,-0.14,-23.77,65.81
LQUQ,LQUQ Holdings,Financial Services,Investment Banking,Large Cap,NASDAQ,317.16,471.14048763972005,33.42,4.45,8.06,6.06,2.73,1.3512346908708015,26.39,32.27,11.32,55.83,7.23,2.15,2.35,4.52,7.51,1485497817,-13.43,24.97,-0.62,-74.64,66.77
EXY,EXY Technologies,Healthcare,Pharmaceuticals,Large Cap,NASDAQ,106.58,613.5032943293199,48.58,,4.98,1.63,1.86,0.9845516080384239,35.97,37.4,9.67,68.22,9.85,0.69,3.62,-2.92,-0.05,5756270354,7.26,18.67,0.28,-36.52,68.89
DEKJB,DEKJB Holdings,Financial Services,Wealth Management,Large Cap,NYSE,92.43,130.62152382318,71.97,3.73,3.15,5.27,0.0,1.2873491036811548,23.34,24.7,7.71,23.73,14.4,1.97,2.12,19.74,19.29,1413194026,25.2,21.99,1.06,-52.35,66.61
ETF,ETF Group,Consumer Defensive,Tobacco,Large Cap,NYSE,85.4,608.6958377388,32.12,3.44,4.41,3.53,4.86,0.6610438341178595,2.31,2.9,1.24,2.65,20.32,1.46,1.43,10.77,9.33,7127585922,15.25,11.68,1.13,-34.81,79.26
YNM,YNM Pharmaceuticals,Financial Services,Asset Management,Large Cap,NYSE,502.13,975.00924887941,,,7.97,12.2,0.0,1.2460778617467596,20.65,26.03,11.33,32.2,6.59,2.64,1.0,26.87,24.17,1941746657,11.4,21.16,0.44,-51.52,52.72
HRU,HRU Systems,Energy,Oil & Gas E&P,Large Cap,NYSE,168.73,861.4494900182599,39.13,1.71,3.76,7.64,1.59,2.0476699972294226,19.88,21.35,8.59,29.32,15.71,0.81,2.35,21.03,22.9,5105490962,-2.53,34.96,-0.13,-68.52,49.89
LPJR,LPJR Technologies,Healthcare,Medical Distribution,Large Cap,NYSE,688.55,8813.633361365199,,,4.39,4.84,1.76,1.0160736232259202,42.81,41.64,22.0,77.9,15.69,1.36,2.41,30.2,27.72,12800280824,18.7,19.66,0.85,-54.89,78.74
UXYFJ,UXYFJ Pharmaceuticals,Financial Services,Asset Management,Large Cap,NASDAQ,102.76,127.17997282116,40.05,,2.33,3.27,4.02,1.2691819547622953,10.8,10.06,2.42,12.69,23.97,2.0,1.29,-1.41,-3.45,1237640841,3.38,19.01,0.07,-33.43,71.37
TAGV,TAGV Technologies,Technology,Enterprise Software,Large Cap,NYSE,311.61,2939.37066022392,32.5,4.26,5.97,8.31,0.0,1.56421642745814,9.84,9.64,3.8,21.4,13.46,1.08,2.31,5.63,7.63,9432850872,17.34,27.87,0.55,-44.84,87.28
GWDGO,GWDGO Corp.,Healthcare,Hospitals,Large Cap,NASDAQ,396.88,3806.7771618993597,33.84,2.39,7.16,4.32,0.0,0.8955914044326011,12.67,13.22,5.99,13.38,7.16,0.7,1.52,14.38,14.16,9591758622,-13.8,10.26,-1.54,-17.48,73.06
GILGT,GILGT Holdings,Financial Services,Payment Processing,Large Cap,NYSE,194.3,1215.7606702686,15.48,1.15,5.83,4.17,0.0,1.0287797349828107,30.6,31.04,12.65,71.43,25.73,1.16,1.99,10.56,13.49,6257131602,6.01,12.79,0.31,-35.64,67.31
GOL,GOL Corp.,Consumer Cyclical,Homebuilding,Large Cap,NYSE,219.22,1008.75241007728,22.64,5.0,2.19,2.3,3.05,2.3152234560869447,5.12,9.96,2.64,5.75,8.87,0.49,2.49,4.86,3.63,4601552824,10.18,25.71,0.32,-38.69,50.12
EUHLT,EUHLT Brands,Technology,Cybersecurity,Large Cap,NYSE,154.1,428.7451361388,26.72,,3.26,6.41,3.12,1.0417740532049988,38.16,43.28,9.89,40.74,20.89,0.46,3.26,-5.92,-4.98,2782252668,11.67,19.43,0.5,-51.58,59.07
SZDGY,SZDGY Pharmaceuticals,Financial Services,Wealth Management,Large Cap,NASDAQ,496.12,3569.1028943847605,38.33,5.0,3.13,1.73,1.69,1.051439724030317,14.35,15.48,4.59,27.72,23.05,1.09,2.01,0.94,3.52,7194031473,4.48,11.85,0.21,-25.0,69.87
BRDG,BRDG Brands,Utilities,Water Utilities,Large Cap,NASDAQ,222.04,436.19121433524,12.75,,1.96,4.32,1.01,0.5925546867287873,13.62,20.22,6.66,32.02,16.24,2.41,1.57,-1.27,-1.36,1964471331,7.06,6.72,0.75,-12.15,71.58
QCABF,QCABF Technologies,Materials,Diversified Metals,Large Cap,NYSE,15.43,97.03145311571,-37.08,-11.66,5.16,5.39,4.29,1.17,2.09,-0.57,1.15,4.97,14.76,0.68,2.0,1.55,3.18,6288493397,5.36,17.65,0.19,-38.09,64.96
FGL,FGL Technologies,Technology,Cybersecurity,Large Cap,NASDAQ,348.92,732.24184800052,80.19,4.09,4.52,3.11,0.0,1.1591742254407178,30.4,32.81,17.31,62.38,24.95,0.43,2.64,17.63,19.59,2098595231,10.99,15.14,0.59,-44.75,87.89
JAH,JAH Brands,Consumer Defensive,Household Products,Large Cap,NASDAQ,345.13,2761.28309093498,14.3,0.83,3.22,10.2,3.64,0.6852321191249975,23.86,29.18,13.14,46.65,20.46,0.22,1.68,16.01,17.2,8000704346,7.76,12.8,0.45,-27.85,48.53
EOYZ,EOYZ Solutions,Technology,Software,Large Cap,NYSE,632.71,1811.6730636576,24.79,,6.73,3.08,3.88,1.3323033215669626,43.56,47.13,16.83,63.78,7.98,0.27,3.43,-2.99,-3.74,2863354560,21.91,20.33,0.98,-48.02,71.69
MKJQ,MKJQ Corp.,Technology,Consumer Electronics,Large Cap,NYSE,424.04,5061.942450125721,61.31,1.74,2.94,12.68,0.0,1.4402692503325123,30.08,35.91,12.77,45.5,8.16,0.41,3.74,36.0,35.32,11937417343,12.97,16.91,0.65,-42.47,68.25
CQKCS,CQKCS Inc.,Industrial,Aerospace & Defense,Large Cap,NYSE,223.4,294.5623527242,36.15,3.6,6.63,3.22,0.91,0.47774342728751223,11.22,13.11,2.26,17.78,26.15,1.15,2.32,9.34,10.03,1318542313,1.53,8.21,-0.06,-23.88,45.07
YIPXC,YIPXC Pharmaceuticals,Financial Services,Investment Banking,Large Cap,NYSE,217.04,2279.6339671876003,16.0,2.59,1.32,2.24,0.56,0.9210159606937304,13.98,15.22,4.63,30.13,23.16,2.95,2.22,5.81,6.18,10503289565,-6.93,11.32,-0.79,-21.56,43.64
SQUX,SQUX Corp.,Energy,Oil & Gas Midstream,Large Cap,NYSE,182.77,193.19476928003,31.45,5.0,5.38,5.83,1.1,1.8521101555268389,23.95,21.67,6.28,25.79,7.1,0.51,2.06,5.45,2.81,1057037639,2.35,24.38,0.01,-37.86,63.94
RNYI,RNYI Corp.,Consumer Cyclical,Travel,Large Cap,NASDAQ,264.65,464.46447865385,,,4.8,5.52,0.63,1.0648656884309444,15.18,16.82,4.53,27.53,19.7,1.47,1.09,10.45,13.43,1755014089,9.43,13.92,0.53,-39.1,60.71
TJWDM,TJWDM Corp.,Technology,Enterprise Software,Mid Cap,NYSE,81.48,38.14541858988,74.22,3.47,5.0,1.58,0.69,1.88,33.52,35.93,8.93,47.74,17.74,0.68,3.41,20.72,21.37,468156831,-9.38,28.22,-0.4,-62.72,83.38
IGHI,IGHI Brands,Technology,Internet,Large Cap,NYSE,711.61,3006.57215942458,96.95,5.0,7.06,9.74,0.0,2.33076577403394,22.12,19.56,13.26,34.38,10.11,0.2,1.82,19.37,18.72,4225027978,11.1,42.59,0.21,-110.16,88.93
NHLUA,NHLUA Systems,Real Estate,Storage REITs,Mid Cap,NYSE,21.23,22.03695714044,15.85,1.26,5.58,5.85,2.92,0.83,3.02,10.9,0.63,4.66,16.0,2.97,1.66,11.64,12.57,1038010228,25.32,12.34,1.89,-26.34,55.05
OKMU,OKMU Inc.,Industrial,Business Services,Large Cap,NYSE,63.67,431.52311416306,19.67,5.0,4.17,9.15,1.38,0.8574043670326964,19.92,17.19,11.6,24.72,14.91,0.49,1.85,3.53,3.19,6777495118,2.81,11.18,0.07,-20.72,41.25
HLD,HLD Systems,Technology,Internet,Large Cap,NASDAQ,641.57,3400.7563751761304,61.3,4.51,6.0,8.65,0.0,1.9407866181239677,41.2,48.05,22.67,57.95,13.01,0.74,2.8,13.84,13.58,5300678609,14.29,21.75,0.57,-49.97,67.0
VJWQN,VJWQN Corp.,Industrial,Transportation,Large Cap,NYSE,123.77,493.47810962170996,97.68,5.0,2.92,4.39,0.0,0.7837348487199891,21.84,20.9,8.55,23.47,12.64,0.46,2.24,13.25,15.75,3987057523,20.61,9.89,1.88,-19.68,34.78
UNFLX,UNFLX Holdings,Technology,Cybersecurity,Large Cap,NYSE,374.78,3678.2414323975595,33.2,2.63,3.55,9.95,0.0,0.9630618217716873,20.26,21.78,11.69,23.97,5.95,0.66,2.96,12.49,12.61,9814401602,4.07,11.97,0.17,-28.77,73.09
NWYU,NWYU Corp.,Materials,Chemicals,Large Cap,NYSE,346.89,1817.37207271743,12.41,1.11,8.1,8.07,1.3,0.9279342854238514,14.9,15.17,6.81,22.48,20.29,1.47,1.18,11.44,11.18,5239044287,6.39,17.13,0.26,-47.16,50.32
LGIQW,LGIQW Group,Industrial,Waste Management,Large Cap,NASDAQ,489.74,3583.03138719636,34.29,5.0,7.39,4.58,0.67,0.6500094388798526,10.78,12.58,5.03,23.95,16.54,0.66,1.39,8.14,6.17,7316191014,0.6,7.08,-0.2,-13.36,61.27
ZZPH,ZZPH Inc.,Communication Services,Publishing,Large Cap,NASDAQ,59.18,495.40117473044,71.02,4.16,2.13,11.52,0.0,0.9930069752957962,19.18,23.71,7.5,41.08,9.67,0.57,0.95,18.64,17.07,8371091158,28.41,10.52,2.51,-27.48,71.38
SMFNC,SMFNC Solutions,Technology,Cloud Computing,Large Cap,NYSE,420.01,2865.10348822555,-38.93,,1.12,2.96,3.83,1.413286759511741,24.04,31.35,10.59,51.63,8.75,0.82,2.9,-6.4,-4.7,6821512555,15.03,23.64,0.55,-39.81,95.65
DWM,DWM Energy,Technology,Semiconductors,Large Cap,NASDAQ,351.11,95.91863771238,61.46,4.82,3.99,8.45,0.0,2.27,23.22,27.56,9.94,44.65,18.21,0.52,3.12,12.72,12.75,273186858,12.93,41.31,0.26,-104.55,81.24
JIJF,JIJF Group,Technology,IT Services,Large Cap,NASDAQ,274.68,94.07457692136,38.22,2.87,1.67,3.85,0.0,1.62,17.35,16.52,7.21,38.92,26.34,1.24,1.99,15.43,13.32,342487902,0.66,26.8,-0.05,-61.97,77.4
NBJCR,NBJCR Pharmaceuticals,Healthcare,Healthcare Technology,Large Cap,NYSE,393.73,2777.3436632161897,49.59,5.0,1.81,9.63,4.69,1.4251209270995706,36.2,33.64,8.24,54.96,15.75,1.35,1.79,3.79,1.4,7053929503,5.93,18.02,0.22,-52.44,65.48
RAPE,RAPE Energy,Consumer Cyclical,Retail,Large Cap,NYSE,43.76,213.84562106056,35.34,1.55,6.52,8.59,0.0,1.7811556452967068,1.72,1.05,0.56,1.82,22.55,1.05,1.02,20.64,22.77,4886782931,13.17,22.17,0.5,-48.47,61.69
WFQHQ,WFQHQ Brands,Consumer Defensive,Agricultural Products,Large Cap,NASDAQ,406.54,980.0883906920401,90.69,4.76,1.42,5.33,3.96,0.8065836417648381,17.69,22.28,8.83,26.43,10.51,1.0,1.3,19.79,19.05,2410804326,17.21,9.43,1.61,-14.93,68.22
FLEVG,FLEVG Group,Communication Services,Telecom,Large Cap,NYSE,250.04,1536.6906524213998,10.05,0.98,2.89,10.22,0.0,1.0223347708377073,20.01,20.17,11.6,21.81,13.97,1.19,0.85,11.24,10.27,6145779285,2.89,18.13,0.05,-52.26,65.13
OAJ,OAJ Systems,Industrial,Engineering,Large Cap,NASDAQ,292.01,2013.72546927533,14.17,5.0,8.06,8.92,4.87,1.1009032536371193,20.06,17.21,10.2,20.43,18.6,0.14,2.2,2.79,2.67,6896083933,17.46,19.04,0.81,-40.62,45.82
YCN,YCN Energy,Energy,Oil & Gas Midstream,Large Cap,NYSE,327.16,2279.1409484672404,38.06,2.58,6.84,8.37,2.13,1.206805214974083,13.97,20.18,6.32,16.69,9.0,1.0,2.14,15.84,14.78,6966441339,13.65,20.61,0.57,-37.79,63.6
GFLS,GFLS Energy,Industrial,Building Products,Large Cap,NYSE,402.63,3579.88399756575,38.32,1.68,1.46,6.89,0.0,0.6843859690546498,9.05,16.42,4.99,16.27,16.04,0.97,1.87,20.37,22.84,8891250025,-0.74,10.03,-0.27,-25.54,73.48
DTI,DTI Energy,Communication Services,Telecom,Large Cap,NASDAQ,111.71,680.0198965950499,77.04,4.47,9.05,3.82,1.1,1.0393660171032733,8.84,6.97,3.65,12.55,22.55,1.41,0.93,16.23,17.24,6087368155,15.56,12.28,1.1,-21.85,51.65
SAQZH,SAQZH Holdings,Consumer Cyclical,Restaurants,Large Cap,NYSE,257.09,1357.7851938420297,12.22,1.02,2.3,5.05,0.93,1.0569909032368108,9.15,14.21,2.73,21.41,15.05,0.28,2.16,12.89,11.95,5281361367,9.04,16.28,0.43,-42.45,29.96
YTG,YTG Solutions,Industrial,Industrial Distribution,Large Cap,NYSE,168.12,399.87066938867997,32.43,2.56,6.92,8.36,0.0,0.4785691732465345,13.24,13.78,4.67,27.03,20.81,0.41,1.48,12.69,12.68,2378483639,9.49,8.75,0.86,-23.21,28.52
BWQPT,BWQPT Solutions,Utilities,Renewable Utilities,Large Cap,NASDAQ,252.92,1366.6709423573197,39.38,2.82,8.98,10.48,2.31,0.7367094134806177,17.26,24.58,5.99,28.51,23.74,1.36,1.57,11.49,13.97,5403570071,8.78,10.38,0.65,-21.15,73.99
RAZS,RAZS Energy,Financial Services,Consumer Finance,Large Cap,NYSE,259.24,1056.51668555416,-21.18,-10.49,5.48,3.32,4.94,1.0514589071295621,13.98,19.85,7.17,14.6,20.28,2.89,1.71,-0.04,2.02,4075438534,6.57,13.95,0.33,-28.71,74.84
OYD,OYD Group,Technology,Enterprise Software,Large Cap,NASDAQ,548.24,3713.2266609283997,30.48,1.16,3.78,4.22,0.0,1.972099745255892,16.26,18.9,6.75,31.23,18.2,0.76,2.32,27.3,26.21,6772994785,20.26,22.86,0.8,-47.45,83.93
WAXFH,WAXFH Technologies,Communication Services,Media,Large Cap,NASDAQ,204.96,434.62157280528004,,,6.58,6.5,1.36,1.2170438929592078,12.65,16.6,5.27,12.88,11.43,1.15,1.44,4.83,4.01,2120518993,2.37,21.68,0.02,-48.07,69.86
